epoch,acc,loss,val_acc,val_loss
82,0.9856333333333334,0.099123862439394,0.9856,0.09776951305866241
83,0.98575,0.09763427317341168,0.983,0.10872861748933792
84,0.9855666666666667,0.09876485576033592,0.9839,0.10418500233888627
85,0.9855,0.0975418243030707,0.9861,0.0983639221727848
86,0.9853333333333333,0.09747934184471767,0.9856,0.09782890430688858
87,0.9860833333333333,0.09591481473843257,0.9858,0.09914527786374092
88,0.98615,0.09783801200985909,0.9847,0.10055926884412765
89,0.98645,0.09656139627099038,0.985,0.10250920050740242
90,0.98635,0.0963159315208594,0.9807,0.11264237405061722
91,0.9854666666666667,0.09810168861746787,0.9847,0.10075460860133172
92,0.9855833333333334,0.09628022323648135,0.9791,0.1151046210706234
93,0.9858666666666667,0.09787628794511159,0.984,0.10013281416893005
94,0.9856333333333334,0.09656257817347845,0.9836,0.10457858298420906
95,0.9852,0.0975816942969958,0.9822,0.10565427985191345
96,0.9856833333333334,0.09684861706296603,0.9836,0.10222183303833007
97,0.9857333333333334,0.09646901064316432,0.984,0.10364864366054535
98,0.9858666666666667,0.09693128140966098,0.9842,0.10423236711025238
99,0.98585,0.09575070737401645,0.9854,0.09800998472571373
100,0.9859833333333333,0.09495378246704737,0.9834,0.10287927471399307
101,0.9856166666666667,0.09681670014858246,0.9817,0.10823982145786286
102,0.9859333333333333,0.09581055672168731,0.9861,0.09489344345927238
103,0.9856666666666667,0.09621506380438805,0.9866,0.09810846713781357
104,0.9855166666666667,0.09576908327937127,0.9852,0.09952861250638961
105,0.9855166666666667,0.09525105724732082,0.9862,0.09663519037365913
106,0.9863666666666666,0.09363171766996384,0.9843,0.09858159027695655
107,0.9854,0.09445231216748555,0.9838,0.10023698081374169
108,0.9851666666666666,0.0959659721672535,0.9853,0.09966926943063736
109,0.9857166666666667,0.09510162472923597,0.9831,0.10690677002072334
110,0.9855666666666667,0.09463615896900494,0.9854,0.09825513665080071
111,0.9859833333333333,0.09376627106467883,0.9825,0.10207453030943871
112,0.9858166666666667,0.09303062101006508,0.9846,0.09693169847726822
113,0.9855833333333334,0.09426708668867748,0.9863,0.0985321583032608
114,0.9863333333333333,0.09271365232865016,0.9859,0.09777121424078941
115,0.9861333333333333,0.09405628376603127,0.9856,0.09754574420452118
116,0.9868166666666667,0.0926536125977834,0.9855,0.09977881055474282
117,0.9852666666666666,0.09593499659498532,0.9851,0.09786689221262931
118,0.9867,0.0919254620651404,0.9841,0.09994432067275047
119,0.9865,0.09246930490136146,0.9857,0.0979288388133049
120,0.9856333333333334,0.09401821584304174,0.9847,0.10143577007651329
121,0.9866166666666667,0.09208286434213321,0.9842,0.10091959071755409
122,0.98575,0.09331158578793208,0.9836,0.10465590777397156
