epoch,acc,loss,val_acc,val_loss
0,0.9530166666666666,0.37915083820025125,0.9829,0.20095579159259797
1,0.9769,0.20404841921726863,0.9885,0.1515228446006775
2,0.9790333333333333,0.17533771143754323,0.983,0.1532900212407112
3,0.9811166666666666,0.16142083667119345,0.9892,0.13376590418815612
4,0.9822333333333333,0.1517345348874728,0.9878,0.12821729130744933
5,0.9824,0.14478639163970947,0.9885,0.12182124655246734
6,0.9829833333333333,0.13806206515630087,0.9882,0.11930623432397842
7,0.9826333333333334,0.137344750503699,0.9881,0.11830285663604737
8,0.9847333333333333,0.13102345836162568,0.9899,0.11459913476705551
9,0.9845666666666667,0.1287893654982249,0.9886,0.11066993519067764
10,0.98525,0.12687868150472642,0.9901,0.11025077271461486
11,0.9851666666666666,0.12558737846215565,0.9905,0.10563552963733673
12,0.9847,0.12504174517393113,0.9851,0.12223401173353195
13,0.9849333333333333,0.12231809029181798,0.9877,0.11093867505788803
14,0.98475,0.12094076439539592,0.9885,0.11149574530124665
15,0.985,0.12042234301169713,0.9861,0.11798601845502854
16,0.98575,0.11850965271393459,0.9889,0.10289470139741898
17,0.9850333333333333,0.11891940262715021,0.9836,0.12334723449945449
18,0.98525,0.11997803560495376,0.9902,0.1030087432384491
19,0.98515,0.11757513945102692,0.9887,0.1072217497587204
20,0.9857166666666667,0.11610445875326793,0.9892,0.10242497248649597
21,0.9852666666666666,0.11761652139027913,0.991,0.09923823201656341
22,0.9856,0.1154267082254092,0.987,0.10933860586881637
23,0.9856,0.11576145049730936,0.988,0.10688605970144271
24,0.9856,0.11460017930269241,0.9894,0.10035285878181457
25,0.9857,0.1141713078737259,0.9891,0.10269696139097213
26,0.9864333333333334,0.1115160284201304,0.9903,0.09550430142879486
27,0.9858166666666667,0.11312306938568752,0.9863,0.10895035929679871
28,0.9863833333333333,0.11117517705758413,0.9878,0.10322541714906693
29,0.9859666666666667,0.11131723145246505,0.9914,0.09467896486520767
30,0.98565,0.11197892947196961,0.9896,0.09738216062784195
31,0.9861,0.11031511247555414,0.9911,0.09435800423622132
32,0.9868333333333333,0.1095424143354098,0.9898,0.09787585339546204
33,0.9858166666666667,0.1108859483798345,0.9896,0.10196815550327301
34,0.9864333333333334,0.11049442425568899,0.9898,0.09833558772802353
35,0.9857833333333333,0.11084609232346217,0.9898,0.10575557570457458
36,0.9864166666666667,0.10898841116428375,0.9884,0.09978492939472199
37,0.9859166666666667,0.10933856353759766,0.9904,0.09859263269901275
38,0.9858666666666667,0.10925115947326024,0.9898,0.09444752297401428
39,0.9862666666666666,0.10881778548955917,0.9903,0.09738785285949707
40,0.9860333333333333,0.10888224726517995,0.988,0.10248489154577255
41,0.9861833333333333,0.10898181705077489,0.9889,0.09799673488140107
42,0.9867833333333333,0.10764535037279128,0.9896,0.09802477813959122
43,0.9869666666666667,0.10675443044106166,0.99,0.09566986875534057
44,0.986,0.10743125813404719,0.9852,0.1114766261100769
45,0.9864333333333334,0.10717185592254003,0.9894,0.09992571160793304
46,0.9865333333333334,0.10855357722043991,0.9911,0.09184910784959793
47,0.9871666666666666,0.10458403681119283,0.9866,0.10423810900449752
48,0.9866333333333334,0.10680541398922602,0.9867,0.10824567281007767
49,0.9867,0.10700965806047122,0.9877,0.10016174848079681
50,0.98665,0.1059442778468132,0.9888,0.09579364134073258
51,0.9864833333333334,0.1059822495341301,0.9893,0.0942862218260765
52,0.9866333333333334,0.10567077189087867,0.9891,0.09614955677986145
53,0.9867833333333333,0.10511029069622357,0.9883,0.09788531548976898
54,0.9867166666666667,0.10672579801479976,0.9906,0.09233053954839707
55,0.9861833333333333,0.10583882060448328,0.99,0.09625918358564377
56,0.98625,0.10590470088919003,0.9896,0.09870878427028656
57,0.9867166666666667,0.10443497245113055,0.9908,0.09062874886989593
58,0.9865166666666667,0.1055129457116127,0.9893,0.09722397879362106
59,0.9870666666666666,0.1033557198425134,0.9897,0.09064857865571976
60,0.9867333333333334,0.10378831981619199,0.9896,0.09501653591394424
61,0.987,0.10355268878340722,0.988,0.09738580313920975
62,0.9864,0.1052374443312486,0.987,0.10338401589393616
63,0.9866333333333334,0.10381563773155213,0.989,0.09461438401937484
64,0.9865666666666667,0.10470966966748238,0.9885,0.09868292053937912
65,0.9867833333333333,0.10384351957241694,0.9906,0.09026621090173721
66,0.98705,0.10409398879210154,0.9899,0.09523509690761567
67,0.9869833333333333,0.10356999660332998,0.9849,0.10890837644338608
68,0.9867333333333334,0.10323002385099729,0.9896,0.09263916448354721
69,0.9865833333333334,0.10446295860211055,0.9899,0.09191190725564957
70,0.98675,0.10227819381753604,0.99,0.09195589119195938
71,0.9865166666666667,0.10292150425513585,0.9865,0.09964200293421745
72,0.9866,0.10170317334930103,0.9904,0.09093743522167205
73,0.9878166666666667,0.10023032561739285,0.9896,0.09664610805511474
74,0.98615,0.10352081156770389,0.99,0.09090489031076432
75,0.98715,0.10161516949137052,0.9906,0.09327476861476898
76,0.9870666666666666,0.10097542173067729,0.9906,0.08939564209580421
77,0.98605,0.10402313543756803,0.9897,0.0935728456735611
78,0.9870833333333333,0.10046556078791619,0.9894,0.09126638910770417
79,0.9864833333333334,0.10250097087224325,0.9888,0.09356936803460121
80,0.98675,0.10246672234932581,0.9891,0.09469081168174744
81,0.9870833333333333,0.10165606026649475,0.9908,0.08979525873064995
82,0.9870333333333333,0.10059135828018188,0.9871,0.09952194291353225
83,0.98715,0.1005737371424834,0.9908,0.09121403060555458
84,0.9868166666666667,0.10150676835775375,0.9892,0.09343699310421943
85,0.9872,0.10132063748439153,0.9886,0.09362369822263718
86,0.9873166666666666,0.09905333989659945,0.9868,0.10237449709177017
87,0.9864833333333334,0.1025677658478419,0.9879,0.09413918656110763
88,0.9867333333333334,0.10169892196456591,0.9897,0.09474661180973053
89,0.9870333333333333,0.10200459269682566,0.9861,0.10598728704452515
90,0.9873,0.10147660590608915,0.9874,0.0977226087987423
91,0.9865333333333334,0.10213460981845855,0.9885,0.098157120013237
92,0.9876,0.10008596713940303,0.989,0.09477715908288956
93,0.9865666666666667,0.10250837780634563,0.9875,0.10036024922132492
94,0.9872333333333333,0.10046599631110827,0.9893,0.08857225982546807
