epoch,acc,loss,val_acc,val_loss
0,0.9026833333333333,0.5452208913644155,0.9552,0.33492505102157594
1,0.9517333333333333,0.3356029863278071,0.9619,0.284962721824646
2,0.9584,0.2914983338832855,0.97,0.2524108130455017
3,0.9612,0.2729502010345459,0.9655,0.2522697083234787
4,0.9631666666666666,0.26109338150024414,0.9701,0.23389611592292786
5,0.9634166666666667,0.2552846329132716,0.9696,0.23246266825199127
6,0.9646666666666667,0.24779703733126324,0.97,0.23206894397735595
7,0.9655166666666667,0.2445237662792206,0.969,0.2306831603050232
8,0.9665333333333334,0.23874715274969738,0.9746,0.2136913209438324
9,0.9662833333333334,0.236281409962972,0.9688,0.22860526492595673
10,0.9670833333333333,0.232119797039032,0.9668,0.2303441414833069
11,0.9666,0.23100334962209065,0.974,0.20997349982261657
12,0.9673833333333334,0.22909155433972678,0.9748,0.21058740837574005
13,0.9673333333333334,0.22616776640812555,0.9725,0.21430191576480864
14,0.9682,0.22362239061196645,0.9708,0.2142820569396019
15,0.96875,0.2212603347380956,0.9734,0.2018243767976761
16,0.9677666666666667,0.22140287037690481,0.9673,0.22697602577209472
17,0.96775,0.2194634543855985,0.9739,0.20430609018802642
18,0.96735,0.21982214661041896,0.9729,0.20053032495975495
19,0.9682,0.21597734472751617,0.9734,0.20612047607898712
20,0.9679833333333333,0.21508622943957648,0.9706,0.20078839180469513
21,0.9684166666666667,0.2160005655527115,0.9714,0.20893148568868636
22,0.9684166666666667,0.2133888393163681,0.9732,0.19759522380828856
23,0.9673166666666667,0.21699942670663197,0.9732,0.19604221949577333
24,0.96905,0.2108374941587448,0.9679,0.2204938147544861
25,0.9683333333333334,0.21179718727270763,0.9736,0.19958798625469207
26,0.96925,0.208873121937116,0.976,0.19339082856178283
27,0.9688666666666667,0.20931759564081828,0.9688,0.20316352779865265
28,0.9681833333333333,0.2102897705634435,0.9747,0.19510030219554902
29,0.96945,0.20700826305945713,0.9693,0.2145386802315712
30,0.969,0.2095557057619095,0.9729,0.20315816605091094
31,0.9673833333333334,0.21035561808347703,0.9739,0.19247300094366074
32,0.9693833333333334,0.20526633283297221,0.9728,0.19608815264701843
33,0.9696333333333333,0.20621101396481195,0.9715,0.20599517323970795
34,0.9687333333333333,0.20782525024811427,0.9699,0.2005376007795334
35,0.9688666666666667,0.20612529679934183,0.973,0.19607616672515868
36,0.97,0.20353834272623061,0.9755,0.18602728419303893
37,0.9681666666666666,0.2074133169968923,0.9763,0.18416855726242065
38,0.9687,0.20501355364322663,0.9732,0.1947042238354683
39,0.9688666666666667,0.20547681181430816,0.9754,0.19203345906734468
40,0.9689833333333333,0.20493095655838647,0.9647,0.22281646604537964
41,0.9688166666666667,0.205503185125192,0.9723,0.19567747347354889
42,0.9701166666666666,0.20056766126950581,0.9666,0.2103084868788719
43,0.9698166666666667,0.2036641813437144,0.9731,0.1920612316966057
44,0.96875,0.20390998002290725,0.9723,0.19362909338474274
45,0.96905,0.20329714930852255,0.9733,0.19686602523326874
46,0.9688833333333333,0.2042531949520111,0.9714,0.19146440856456756
47,0.9687,0.2038349270184835,0.9723,0.19429064123630524
48,0.96975,0.2008071415066719,0.9686,0.2029488396167755
49,0.9693,0.2018537237882614,0.974,0.18787493432760238
50,0.9684833333333334,0.2026903670589129,0.9728,0.18939885115623475
51,0.9689666666666666,0.2014009328921636,0.9727,0.18940902459621428
52,0.9685333333333334,0.20291673653125764,0.9695,0.20089242376089095
53,0.9705666666666667,0.1979368470509847,0.9722,0.19017118906974792
54,0.9694833333333334,0.19968105504115422,0.9709,0.19852057354450225
55,0.9694,0.19964437242746352,0.9769,0.18341392759084701
56,0.9688166666666667,0.20159665704568228,0.969,0.19624391182661058
57,0.9699166666666666,0.19746569300889968,0.9709,0.1912520887851715
58,0.9690333333333333,0.20026560054222742,0.9679,0.20395384205579759
59,0.9692833333333334,0.19899882166385652,0.9743,0.18588607469797133
60,0.9690333333333333,0.20023206381400427,0.9726,0.19103949539661408
61,0.9696666666666667,0.19778314915100734,0.9693,0.20375516407489777
62,0.9689166666666666,0.20034428383509317,0.9721,0.18918209335803984
63,0.9685666666666667,0.20111911240418753,0.975,0.18517685984373092
64,0.9701333333333333,0.19762958161036173,0.9746,0.18664130675792695
65,0.97025,0.19815155220429104,0.9732,0.1864636123418808
66,0.9705,0.19570501279830932,0.9738,0.19055356311798097
67,0.9708166666666667,0.1971349127093951,0.9681,0.19914743638038634
68,0.9689833333333333,0.20061838606595994,0.9675,0.2117403256416321
69,0.9695333333333334,0.19684419845342635,0.9743,0.18834369397163392
70,0.9689,0.19897789424657822,0.9744,0.18191348255872727
71,0.9699,0.1973505318204562,0.9767,0.18042375153303147
72,0.9706333333333333,0.19569168148040772,0.9733,0.19003784141540528
73,0.9700833333333333,0.19738139693339665,0.9692,0.2008002080321312
74,0.97065,0.19458162200450896,0.9737,0.18740749176740645
