epoch,acc,loss,val_acc,val_loss
0,0.91745,0.3429412772655487,0.9744,0.17235303304195404
1,0.95795,0.2191283354640007,0.9799,0.15264854491949081
2,0.9619833333333333,0.2014048519174258,0.9807,0.1433431783437729
3,0.9652833333333334,0.18935971344709396,0.9817,0.13396815016269684
4,0.96665,0.18517848428885142,0.98,0.14282211517095567
5,0.9676333333333333,0.1805386795639992,0.9787,0.14592797529697418
6,0.9688333333333333,0.17769107149044672,0.9811,0.13865460879802705
7,0.9697333333333333,0.1736551897962888,0.9813,0.13462787561416625
8,0.96915,0.17239806992610296,0.9814,0.14077028353214263
9,0.9708166666666667,0.16898871559699377,0.9842,0.12778536921739578
10,0.9723333333333334,0.16528114943901698,0.9823,0.12867474757432937
11,0.9719666666666666,0.16623393706480663,0.9837,0.12788345946073532
12,0.9725666666666667,0.16516370955705642,0.9825,0.13708052426576614
13,0.9729,0.16287903182109198,0.9832,0.1309629535317421
14,0.9728666666666667,0.16267126056750617,0.9836,0.12950152518749236
15,0.9733833333333334,0.16200773035287858,0.9827,0.13675775027275086
16,0.9728333333333333,0.16248674339850744,0.9855,0.12761912413835524
17,0.97245,0.1641150830745697,0.9838,0.12884025859832765
18,0.9739,0.16096791495482127,0.9791,0.14862287197113036
19,0.9738666666666667,0.15974660720825196,0.9819,0.13573951650857927
20,0.9739333333333333,0.15952523492972057,0.9852,0.1257733141541481
21,0.9741833333333333,0.15995771511395773,0.9859,0.12464334443807602
22,0.9755,0.1566550751010577,0.9825,0.12749737675189973
23,0.974,0.1590354772090912,0.9843,0.13063715609312057
24,0.9737666666666667,0.16082752404610315,0.9869,0.12251686737537384
25,0.9743666666666667,0.15838158728281657,0.9854,0.12891898671388627
26,0.9747833333333333,0.15961901269753773,0.9834,0.13126214007139206
27,0.9749,0.15736007301012675,0.9856,0.12872127077579498
28,0.975,0.15825956376393635,0.9849,0.12609633626937866
29,0.97465,0.15736501579284667,0.9846,0.12848081060647965
30,0.9750833333333333,0.15714689277013144,0.9841,0.12820365995168687
31,0.97515,0.15679706077178318,0.9823,0.1354978996038437
32,0.9754,0.15719799460967382,0.9838,0.12894484045505525
33,0.9759666666666666,0.15429023592472077,0.9839,0.13056469177007676
34,0.9759166666666667,0.15450111047029494,0.9855,0.12809660588502883
35,0.9747666666666667,0.15680102110703786,0.9853,0.13023953996896745
36,0.9752833333333333,0.15423680624961852,0.9831,0.12869413315057754
37,0.9754333333333334,0.15515418462753297,0.9842,0.12729736288785934
38,0.9752333333333333,0.15651404996713003,0.9853,0.12772580341100692
39,0.9759166666666667,0.15415285186370214,0.9832,0.1329796423316002
40,0.9753833333333334,0.1552676251888275,0.9849,0.12573717130422593
41,0.9758333333333333,0.15382737228075663,0.9821,0.13223996474742888
42,0.97545,0.15336150555213293,0.9824,0.13228381017446517
43,0.9748,0.15561981689532597,0.9811,0.13681034556627272
44,0.97615,0.15415758713086447,0.9849,0.12835310184955598
