epoch,acc,loss,val_acc,val_loss
0,0.9392666666666667,0.2731529133518537,0.9677,0.17573011853694917
1,0.9706833333333333,0.16711338567733763,0.9813,0.13642506606578828
2,0.9754666666666667,0.14991767642895382,0.9786,0.13417597481012344
3,0.9771166666666666,0.1436173831264178,0.9801,0.1317849178314209
4,0.9789166666666667,0.13818463637034098,0.9838,0.1223897968173027
5,0.9799333333333333,0.13314706741571428,0.9821,0.1219238294839859
6,0.98075,0.13087364452679953,0.9836,0.12019021698236465
7,0.9815833333333334,0.12833573336203893,0.9852,0.12079112311601639
8,0.9826666666666667,0.1254398517926534,0.9846,0.11565023024082184
9,0.9823333333333333,0.12548231299320856,0.9844,0.11854328277111054
10,0.9828333333333333,0.12282062504688898,0.9853,0.11705688968896866
11,0.9830666666666666,0.1214397665977478,0.9844,0.11958819234371185
12,0.9839,0.11764065174261729,0.9835,0.12326003003120423
13,0.9833333333333333,0.11891745649178823,0.986,0.11170480741262435
14,0.9841666666666666,0.11572584563891093,0.9843,0.11386979405879974
15,0.98505,0.11297544001340866,0.9844,0.11218726586103439
16,0.9840833333333333,0.11447998073101044,0.9863,0.10819173038005829
17,0.9845166666666667,0.11361388030846914,0.9859,0.11042615181207657
18,0.98505,0.11314704801638921,0.9866,0.10818421969413758
19,0.9845833333333334,0.11140993342796962,0.9837,0.11446751329898834
20,0.98525,0.11079244745175043,0.9866,0.1115891096830368
21,0.9849333333333333,0.11085907822847366,0.986,0.10855999569892884
22,0.9847333333333333,0.1109223865667979,0.9845,0.11293602007627487
23,0.9850666666666666,0.11064625127712885,0.988,0.10560508077144623
24,0.9853666666666666,0.11001811889807384,0.988,0.1022515359401703
25,0.9849333333333333,0.11173330183227857,0.9844,0.11605709841251373
26,0.9857166666666667,0.10850539315144221,0.986,0.11042898044586182
27,0.9851666666666666,0.11129697591463725,0.985,0.1183188562631607
28,0.9852666666666666,0.10874101930658023,0.9876,0.10319069352149964
29,0.9849,0.10855154063105583,0.987,0.10490187561511993
30,0.985,0.10981493946711222,0.9867,0.10807382673025132
31,0.9865166666666667,0.1059985435585181,0.9865,0.10654032295942306
32,0.9858833333333333,0.10711834321022033,0.9871,0.10612770153284073
33,0.9855333333333334,0.10751134741902352,0.9885,0.10038051867485047
34,0.9861,0.10596453627149265,0.9877,0.10509958816766739
35,0.98505,0.11082393397490184,0.9886,0.10582500287294387
36,0.98575,0.10832012055118878,0.9886,0.10177568924427033
37,0.98695,0.10385640854438145,0.988,0.10252464964389801
38,0.9858166666666667,0.10678105177680651,0.9879,0.10021815576553345
39,0.9852,0.10654934350053469,0.9883,0.10223294674158097
40,0.98625,0.10536816170811653,0.9888,0.09720112701058388
41,0.9858166666666667,0.1053312482436498,0.9871,0.10358113671541214
42,0.9863833333333333,0.10326316103736559,0.9856,0.10285547035932541
43,0.9866333333333334,0.10463038698236148,0.9863,0.1008787756204605
44,0.986,0.10371821692387263,0.987,0.10605062668323517
45,0.9860833333333333,0.1047447626054287,0.9886,0.10054854979515075
46,0.9860333333333333,0.10357055658896765,0.9858,0.11162047325968742
47,0.98645,0.10282466083963712,0.9876,0.10114840623140335
48,0.9864833333333334,0.1042110166490078,0.9875,0.10168239359855652
49,0.9862333333333333,0.10291617286205292,0.9865,0.10099754889607429
50,0.98635,0.10258173389832179,0.9868,0.10526171593666077
51,0.9865,0.103160944211483,0.9869,0.10630306429862976
52,0.98665,0.10261899717450142,0.9891,0.09806239684820175
53,0.98675,0.10410649128158887,0.9877,0.10417496643066407
54,0.9867,0.10128962261676788,0.9845,0.10620163280963897
55,0.9864833333333334,0.1033129328072071,0.9893,0.09758590180277825
56,0.98665,0.10208323773344358,0.9828,0.11510733542442322
57,0.9867166666666667,0.10072440674901009,0.9863,0.10378710185289383
58,0.98755,0.09914486698508262,0.9877,0.10069824414253235
59,0.9865833333333334,0.10276689997116725,0.9898,0.0944075926065445
60,0.9863,0.10188091270923615,0.9851,0.11129159024953843
61,0.98705,0.09980317220687866,0.9875,0.09963519012331963
62,0.9860833333333333,0.10334663581649463,0.986,0.1040411169230938
63,0.9871333333333333,0.0985620045085748,0.988,0.09858179746866226
64,0.9862333333333333,0.10180293299158415,0.9895,0.09873586370944977
65,0.9875,0.09922210982640585,0.9874,0.10563685048818588
66,0.9873166666666666,0.1013970869342486,0.987,0.10632615985870361
67,0.9871,0.09972566251357397,0.9877,0.10177706762552262
68,0.9874833333333334,0.0997342251420021,0.9876,0.100724391579628
69,0.9872833333333333,0.0987909830391407,0.9853,0.10681578481197357
70,0.9867666666666667,0.10129656905333201,0.9879,0.10189026950597763
71,0.9868666666666667,0.09972755943139394,0.9849,0.1051270947277546
72,0.9871166666666666,0.09896840666135152,0.9888,0.09553532477021218
73,0.9875166666666667,0.09889653185804685,0.989,0.09370854703783989
74,0.9872833333333333,0.09836117778221766,0.9872,0.10210952013134957
75,0.9873166666666666,0.09994684152404468,0.9871,0.10202245087623596
76,0.9875333333333334,0.09950729332367579,0.9868,0.10449223088026047
77,0.98705,0.09858827414711316,0.9892,0.09791244455575943
78,0.9865166666666667,0.10070700089534124,0.9887,0.09968051975369453
79,0.9879166666666667,0.09578401485681534,0.9879,0.09888877973556519
80,0.9870333333333333,0.09938740786711375,0.9881,0.09646592905521392
81,0.9874,0.09946336077253023,0.9868,0.09705080308914185
82,0.98755,0.09805196129878362,0.9863,0.10210446971654892
83,0.9873,0.09832203435301781,0.9887,0.09589781111478805
84,0.9877666666666667,0.09615956115325291,0.9889,0.09761355667114258
85,0.9881333333333333,0.0966103875597318,0.9859,0.10368645570874215
86,0.9873666666666666,0.0986135117093722,0.988,0.09847686658501625
87,0.9872833333333333,0.09990187867681186,0.9871,0.10445399293899536
88,0.9874166666666667,0.09911034014423688,0.9883,0.10334999529123307
89,0.98715,0.09891589321692784,0.9897,0.0993809627532959
90,0.98775,0.09800972028573354,0.9887,0.09562125218510628
91,0.9877,0.09691657089789708,0.9879,0.09784442063570023
92,0.9873666666666666,0.0970233135163784,0.9886,0.09776574133634568
93,0.9878833333333333,0.09784239476124446,0.9872,0.10240337345004082
