epoch,acc,loss,val_acc,val_loss
0,0.8596,0.6917686423142752,0.9466,0.3917374127626419
1,0.9209333333333334,0.45859384015401206,0.9573,0.3310611536741257
2,0.92675,0.4167534250577291,0.9608,0.3081212959051132
3,0.9322333333333334,0.39413178761800133,0.9599,0.2953582976818085
4,0.9322666666666667,0.38344471826553345,0.9637,0.28495296812057497
5,0.9338833333333333,0.3753113005876541,0.9581,0.28837216861248016
6,0.93555,0.37012202552954354,0.9635,0.27713983840942386
7,0.9378833333333333,0.3601163266499837,0.9625,0.27481293494701386
8,0.9348333333333333,0.3626331143140793,0.9645,0.2726729116678238
9,0.93695,0.35742330223719276,0.9589,0.2824700916290283
10,0.9376166666666667,0.35366758913993834,0.9676,0.256446368432045
11,0.9377833333333333,0.35043245798746747,0.9633,0.2651702497720718
12,0.9368166666666666,0.3530180076599121,0.9656,0.2572803635120392
13,0.9383166666666667,0.34671323216756184,0.9666,0.2547858253479004
14,0.9385,0.34472309609254204,0.9702,0.24547017669677734
15,0.9395,0.3432225289106369,0.9657,0.2625846373796463
16,0.9398,0.34040674987634023,0.965,0.25943302199840546
17,0.9392666666666667,0.33942811001936596,0.9675,0.2463244059085846
18,0.93935,0.3392037551879883,0.9688,0.24562786145210266
19,0.93875,0.33747989799976347,0.9642,0.26002265026569366
20,0.9395833333333333,0.3362295953989029,0.9672,0.25311722707748413
21,0.93905,0.3369386631568273,0.9623,0.2647774472475052
22,0.9399666666666666,0.33730221752325695,0.9668,0.25569478373527527
23,0.9398666666666666,0.33328473927179975,0.9655,0.2508153308868408
24,0.94005,0.3343092197259267,0.9621,0.26466372408866884
25,0.9389166666666666,0.33515532525380454,0.966,0.2501701132297516
26,0.93965,0.3344529266754786,0.9666,0.24752473087310792
27,0.9387666666666666,0.33533439602851867,0.9666,0.24741934657096862
28,0.9411333333333334,0.33128007895151773,0.9655,0.2576753697156906
29,0.9384166666666667,0.33493919694423674,0.969,0.23710427985191346
30,0.9397666666666666,0.3312987144947052,0.9655,0.2509793348073959
31,0.9398,0.3314637535095215,0.9671,0.24699446403980255
32,0.9396166666666667,0.33175127143065136,0.9696,0.23924278140068053
33,0.939,0.33154654703140257,0.9683,0.24375718283653258
34,0.9406666666666667,0.3273986603895823,0.9686,0.2398299871444702
35,0.9381666666666667,0.33320781648159026,0.9632,0.2554958205938339
36,0.9396666666666667,0.3301851477702459,0.9681,0.2419286259174347
37,0.9398666666666666,0.3288632487853368,0.9644,0.2532310483455658
38,0.94025,0.3291493767738342,0.9694,0.23367345306873322
39,0.9407,0.3295745036204656,0.9685,0.2386851095199585
40,0.9409,0.3273230358918508,0.9637,0.2559342404842377
41,0.9406666666666667,0.3277278806765874,0.9672,0.23958223073482512
42,0.9406166666666667,0.3258834741751353,0.9667,0.24405356731414796
43,0.9398833333333333,0.32593063338597617,0.9668,0.24415289838314055
44,0.9403833333333333,0.32655788700580596,0.9678,0.23518114941120147
45,0.9410166666666666,0.3269928373495738,0.9642,0.25277078380584717
46,0.9410833333333334,0.3226512351989746,0.9671,0.24422498145103455
47,0.93995,0.32707429819107053,0.9694,0.23536177070140837
48,0.9403166666666667,0.3267684985637665,0.9672,0.23764728291034698
49,0.9407333333333333,0.32500052817662556,0.9665,0.24209402687549592
50,0.9403833333333333,0.32613234927654267,0.9652,0.2471390380382538
51,0.9389833333333333,0.3290698868672053,0.9707,0.23616380989551544
52,0.9415666666666667,0.32304407682418823,0.9694,0.24061484014987947
53,0.9417666666666666,0.3232110373655955,0.964,0.2478196435689926
54,0.9396833333333333,0.32757935661474863,0.9652,0.24754775972366333
55,0.9387166666666666,0.3302125036875407,0.9677,0.24188302550315857
56,0.9414166666666667,0.3226538502772649,0.9676,0.2404206958293915
57,0.9402666666666667,0.32349047013123833,0.9668,0.23636523084640504
58,0.9405166666666667,0.3252434980471929,0.9674,0.2405136430501938
