epoch,acc,loss,val_acc,val_loss
0,0.8654333333333334,0.6882795794566472,0.9514,0.38082195694446563
1,0.93845,0.41764845293362934,0.9622,0.3136787059545517
2,0.94885,0.36452515076796216,0.9659,0.28381186966896055
3,0.9530333333333333,0.33900988951524097,0.9608,0.29183472645282743
4,0.9544833333333334,0.328610978492101,0.9667,0.27187275807857514
5,0.9562166666666667,0.3202786817550659,0.9708,0.25949149062633514
6,0.9571166666666666,0.3126671075979869,0.9722,0.2515428738117218
7,0.9580833333333333,0.3093197002013524,0.9673,0.26207028141021727
8,0.9575166666666667,0.3074233106931051,0.9653,0.2719063313484192
9,0.9603333333333334,0.29948279248873394,0.9681,0.26194358320236205
10,0.9586666666666667,0.30071621445814767,0.9709,0.24968161039352418
11,0.9595166666666667,0.29403704045613605,0.9671,0.2576710751056671
12,0.9593833333333334,0.29678853143850964,0.9696,0.2516852145195007
13,0.9594833333333334,0.2964231348991394,0.9694,0.2501848873615265
14,0.96,0.2921441649913788,0.9693,0.24744938740730285
15,0.9598333333333333,0.29441944547494253,0.9728,0.24235208582878112
16,0.9606166666666667,0.29176951633294423,0.972,0.24210828669071197
17,0.9612333333333334,0.2869943344434102,0.9725,0.23804852073192598
18,0.9609833333333333,0.28853878604571026,0.9693,0.2501465565681458
19,0.96135,0.2838591314633687,0.9661,0.2587881910800934
20,0.9603,0.28766820492744444,0.9745,0.23051155047416688
21,0.9607833333333333,0.2872467815637588,0.9653,0.25595758347511294
22,0.9607666666666667,0.28475678571859997,0.9689,0.24788447160720825
23,0.9608333333333333,0.28489294380346936,0.9689,0.24567382471561433
24,0.9611833333333333,0.282216085823377,0.9698,0.2390009076356888
25,0.9619166666666666,0.27840267220338183,0.9688,0.24382175340652465
26,0.9613,0.28031489041646324,0.9731,0.23488739516735077
27,0.9607666666666667,0.2827271160682042,0.9711,0.2387138716697693
28,0.9614833333333334,0.27835853878657024,0.9704,0.2383504163980484
29,0.9627,0.27618755513827004,0.9665,0.24665897290706634
30,0.96145,0.2801901239792506,0.9695,0.2396190684556961
31,0.96265,0.2770814852952957,0.9718,0.23436552014350892
32,0.9611666666666666,0.2766079434235891,0.97,0.23923868372440338
33,0.963,0.2747166103760401,0.9719,0.23388114693164824
34,0.9620666666666666,0.27452611042658487,0.9692,0.23956655514240266
35,0.9608,0.2767275414069494,0.9704,0.23976981763839722
36,0.9622166666666667,0.27243981425762176,0.9724,0.23767827215194703
37,0.96215,0.2784983519951503,0.9737,0.22936680917739868
38,0.9631333333333333,0.2720584874312083,0.9692,0.2419132333278656
39,0.9622166666666667,0.2765125602722168,0.9724,0.23642144138813018
40,0.9631833333333333,0.27331348674297334,0.9705,0.23871012060642244
41,0.9620166666666666,0.27309641813437147,0.9677,0.24940380306243898
42,0.9629,0.27340253208478293,0.9714,0.23107331585884094
43,0.9625666666666667,0.270251766482989,0.9669,0.23948293113708496
44,0.9636666666666667,0.26770732244650525,0.97,0.2383311742067337
45,0.9628333333333333,0.27013886952400207,0.9685,0.2371947274684906
46,0.9616,0.27459300241470336,0.9715,0.23239970846176147
47,0.9628666666666666,0.26926486376126607,0.973,0.22049193620681762
48,0.9619833333333333,0.2716020947933197,0.9689,0.24341682693958283
49,0.9625833333333333,0.2710920883655548,0.9707,0.23893657443523408
50,0.96225,0.2699833209117254,0.9731,0.22536830410957337
51,0.9628833333333333,0.2698382532755534,0.9717,0.23071048395633698
52,0.96335,0.26833426313400266,0.9737,0.2300020541191101
53,0.9619166666666666,0.2720748698790868,0.9713,0.24032343242168427
54,0.9635166666666667,0.270561025595665,0.9718,0.23137727518081666
55,0.96235,0.27086764412721,0.9734,0.22977265555858611
56,0.9640166666666666,0.2686636760234833,0.9688,0.24115061297416687
57,0.96325,0.26895734875202176,0.9697,0.23582457795143127
58,0.96215,0.2698232055743535,0.9649,0.2501254046201706
59,0.96255,0.2715110613028208,0.9705,0.23422235820293427
60,0.9633333333333334,0.2673611950556437,0.9714,0.23184854574203492
61,0.96235,0.26911374678611755,0.973,0.22872181997299193
62,0.9625166666666667,0.26768662326335907,0.9744,0.22230005662441255
63,0.9629833333333333,0.26639330767790476,0.9717,0.22900723507404327
64,0.96125,0.2721297117551168,0.9701,0.2334648866891861
65,0.9625,0.26980055616696674,0.9737,0.2262468077659607
66,0.9633166666666667,0.2682347001552582,0.9684,0.23502495381832123
67,0.9628333333333333,0.26938277066548666,0.9593,0.26071216139793396
