epoch,acc,loss,val_acc,val_loss
0,0.9307333333333333,0.3388616897424062,0.9689,0.21886359272003175
1,0.9627166666666667,0.23619690920114517,0.9763,0.18897302062511445
2,0.96685,0.21976074140469234,0.9743,0.1954490807056427
3,0.9704666666666667,0.2076844042023023,0.9802,0.17202366120815277
4,0.972,0.20156357119083404,0.9804,0.1790231834411621
5,0.9724333333333334,0.19915301831563315,0.9807,0.17035016083717347
6,0.9736833333333333,0.19409995896021526,0.9808,0.16622073438167573
7,0.9742166666666666,0.19020580452680588,0.9816,0.16350245497226715
8,0.9746,0.18896974940697353,0.9823,0.1638524166584015
9,0.9754,0.18584299385150274,0.984,0.1609538487315178
10,0.9761,0.18351474881569543,0.984,0.15904090476036073
11,0.9766833333333333,0.1792582842707634,0.9807,0.16444473341703414
12,0.9763,0.1799535145243009,0.9818,0.16256810125112534
13,0.9765166666666667,0.179011290427049,0.9838,0.15443624527454375
14,0.9771833333333333,0.17706675672928493,0.9837,0.15068483710289002
15,0.9771833333333333,0.17562687989870707,0.9814,0.1584172362923622
16,0.9767,0.17630439253250757,0.9842,0.1527586084127426
17,0.97735,0.17452605983813604,0.9836,0.15534241288900374
18,0.9770166666666666,0.17489988158543904,0.9827,0.15651827516555786
19,0.9778,0.17327701463301975,0.9831,0.1540277995467186
20,0.9777833333333333,0.1703706597050031,0.9845,0.1473649815797806
21,0.9778166666666667,0.17180003916422526,0.9826,0.15274672794342042
22,0.9773666666666667,0.17076608548959096,0.985,0.14554104297161102
23,0.9778166666666667,0.1693314553340276,0.984,0.14785877721309662
24,0.97875,0.16807709265152612,0.9846,0.1463506113767624
25,0.9782666666666666,0.16749573445717494,0.9812,0.16033484032154083
26,0.979,0.1674116430044174,0.9835,0.1513680760025978
27,0.97755,0.16797749302387238,0.9807,0.15532102605104448
28,0.9777166666666667,0.16801360359986622,0.9799,0.1599011523962021
29,0.9790166666666666,0.16638551419973374,0.9785,0.16106818313598634
30,0.9795166666666667,0.16437848533391952,0.9848,0.15086368980407716
31,0.97855,0.16441532701253891,0.9847,0.14450975785255432
32,0.9787,0.16472643549839655,0.9851,0.1430206827044487
33,0.97845,0.16431714565753935,0.9848,0.14045651087760924
34,0.9787666666666667,0.16213980647325515,0.9835,0.1423585473537445
35,0.9781666666666666,0.16415345189174016,0.982,0.1545154734969139
36,0.9786166666666667,0.16241527206897735,0.9837,0.14453807150125503
37,0.9784333333333334,0.162474867161115,0.9841,0.1447611871600151
38,0.9788833333333333,0.16069847943782806,0.982,0.15004950147867202
39,0.9787666666666667,0.1592676650484403,0.9831,0.1438366531133652
40,0.9794666666666667,0.1593407577554385,0.9847,0.14203223110437393
41,0.9782833333333333,0.16066336025396982,0.9852,0.1407781989812851
42,0.9787833333333333,0.1599608632763227,0.9855,0.14012304565906525
43,0.9787,0.1590222810268402,0.9848,0.14242421321868898
44,0.9790333333333333,0.1585209005276362,0.9859,0.1385928329706192
45,0.97905,0.15766583029031753,0.986,0.13412997258901596
46,0.9787,0.1583907169818878,0.9863,0.13492801785469055
47,0.9799833333333333,0.15516212066411972,0.9838,0.14142390208244324
48,0.97945,0.15555150027275086,0.9858,0.13564716489315032
49,0.9788166666666667,0.1570699902176857,0.9852,0.13651375644207
50,0.9793666666666667,0.1553774759809176,0.9842,0.14205783514976503
51,0.9795333333333334,0.15440515928268433,0.9857,0.13422520401477814
