epoch,acc,loss,val_acc,val_loss
0,0.91565,0.45383944951693217,0.9728,0.24480007758140565
1,0.9557833333333333,0.29019485353628793,0.9758,0.21880590522289275
2,0.96085,0.25886117590268454,0.9753,0.20828967530727385
3,0.96265,0.24553038813273112,0.9807,0.18464316744804382
4,0.9632,0.23678437865972518,0.9796,0.1827671619415283
5,0.9647833333333333,0.22742762896617252,0.9788,0.18039074153900148
6,0.9652666666666667,0.2231481442173322,0.9829,0.16655145369768143
7,0.9662666666666667,0.21815323086182276,0.9802,0.18098942767381668
8,0.9671666666666666,0.21525280718406042,0.9765,0.17710925149917603
9,0.9669333333333333,0.21290667343537012,0.9813,0.166688624894619
10,0.9669666666666666,0.21239492151339848,0.9803,0.1689685617685318
11,0.9675166666666667,0.20913720219135284,0.9828,0.1607742810845375
12,0.968,0.2062239269733429,0.9798,0.16855538432598113
13,0.9673166666666667,0.20776693501075108,0.9825,0.16653298881053924
14,0.9687333333333333,0.20373327253262202,0.9821,0.16272104750871658
15,0.9669833333333333,0.20763730130990346,0.9811,0.163944415807724
16,0.9678333333333333,0.20495203831195832,0.9808,0.1638332510471344
17,0.96785,0.20545499335924786,0.9795,0.16306861009597778
18,0.9680833333333333,0.20160846016407014,0.9783,0.1661244157552719
19,0.9674833333333334,0.20206122746864955,0.9794,0.16470228989124297
20,0.9681,0.20206780797243118,0.9799,0.1598792520880699
21,0.9688666666666667,0.19836014183362324,0.9803,0.16017509944438935
22,0.9678166666666667,0.198596362276872,0.9807,0.1572284072637558
23,0.9678666666666667,0.19848472158908845,0.9808,0.15431455825567245
24,0.9685833333333334,0.19662513388395308,0.9811,0.1520855706691742
25,0.9695833333333334,0.19319315169652304,0.9804,0.15549229381084442
26,0.9685666666666667,0.19728114535013835,0.9821,0.15246496715545654
27,0.96925,0.19290004297892252,0.9826,0.14848704023361206
28,0.9686333333333333,0.19496488813956578,0.9843,0.145316999065876
29,0.9695,0.19286829560597737,0.9775,0.16603791558742523
30,0.9688833333333333,0.19446035802761713,0.9817,0.15337079536914824
31,0.9693666666666667,0.19306107387542726,0.9813,0.15236781131029128
32,0.9695666666666667,0.19114343388080596,0.9813,0.149101842212677
33,0.9693666666666667,0.19351534379323324,0.981,0.1536230197429657
34,0.96955,0.19215982085466385,0.9815,0.15515705785751344
35,0.9696333333333333,0.19146587376594543,0.9845,0.14830876997709275
36,0.9699333333333333,0.19008812169631323,0.9815,0.15350318765640258
37,0.9700833333333333,0.19018719791968663,0.9774,0.16150392590761184
38,0.9701,0.19012417688767116,0.9839,0.14721442884206773
39,0.9696666666666667,0.19010512770811716,0.9794,0.1609920979857445
40,0.96925,0.19066052869558334,0.9822,0.1483336119890213
41,0.9704333333333334,0.18950397601922353,0.981,0.15819662709236146
42,0.9710666666666666,0.18726832208633423,0.9836,0.1502025991678238
43,0.9706333333333333,0.18840073222319284,0.9822,0.1572882130384445
44,0.97025,0.18886739250421525,0.9799,0.15684889605045318
45,0.9707833333333333,0.18746532069444657,0.9812,0.15187329802513122
46,0.9702333333333333,0.18949474973281225,0.982,0.1569399235010147
47,0.9704666666666667,0.1879158707857132,0.9812,0.15575028537511826
48,0.9709666666666666,0.18568186842600504,0.9793,0.1560907598733902
